"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"12:56:32.1218567 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1218691 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1226255 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1226405 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1226678 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1226812 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1227336 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1227449 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1238395 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1238653 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1239064 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1239309 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1240828 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1241090 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
