"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"7:13:37.5163608 PM","Procmon64.exe","2976","QueryBasicInformationFile","C:\Windows\System32\atlthunk.dll","SUCCESS","CreationTime: 4/1/2024 10:22:08 AM, LastAccessTime: 4/1/2024 10:22:08 AM, LastWriteTime: 4/1/2024 10:22:08 AM, ChangeTime: 3/21/2026 4:07:21 AM, FileAttributes: A"
"7:13:37.5163726 PM","Procmon64.exe","2976","CloseFile","C:\Windows\System32\atlthunk.dll","SUCCESS",""
"7:13:37.5798123 PM","Procmon64.exe","6544","Load Image","C:\Windows\System32\comdlg32.dll","SUCCESS","Image Base: 0x7ff8b8a00000, Image Size: 0xf1000"
"7:13:37.5908457 PM","taskmgr.exe","7580","RegQueryKey","HKU\S-1-5-21-3538642439-2106388720-149684979-500","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:13:37.5908756 PM","taskmgr.exe","7580","RegOpenKey","HKU\S-1-5-21-3538642439-2106388720-149684979-500\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume","SUCCESS","Desired Access: Read"
"7:13:37.5909156 PM","taskmgr.exe","7580","RegQueryKey","HKU\S-1-5-21-3538642439-2106388720-149684979-500\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:13:37.5909256 PM","taskmgr.exe","7580","RegOpenKey","HKU\S-1-5-21-3538642439-2106388720-149684979-500\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume\{d9309f83-ea73-4256-bc35-0d2ce323c42c}\","SUCCESS","Desired Access: Read"
"7:13:37.5909410 PM","taskmgr.exe","7580","RegCloseKey","HKU\S-1-5-21-3538642439-2106388720-149684979-500\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume","SUCCESS",""
"7:13:37.5909838 PM","taskmgr.exe","7580","RegQueryValue","HKU\S-1-5-21-3538642439-2106388720-149684979-500\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume\{d9309f83-ea73-4256-bc35-0d2ce323c42c}\Generation","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"7:13:37.5913896 PM","taskmgr.exe","7580","RegCloseKey","HKU\S-1-5-21-3538642439-2106388720-149684979-500\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume\{d9309f83-ea73-4256-bc35-0d2ce323c42c}","SUCCESS",""
"7:13:37.5914443 PM","Procmon64.exe","6544","Load Image","C:\Windows\System32\combase.dll","SUCCESS","Image Base: 0x7ff8b85c0000, Image Size: 0x37b000"
"7:13:37.5914883 PM","taskmgr.exe","7580","CreateFile","C:\","SUCCESS","Desired Access: Read Data/List Directory, Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"7:13:37.5915280 PM","java.exe","7724","CreateFile","\\vmware-host\Shared Folders\vm-tooling-staging\ui-check-bin-fresh\Docs\tweaks\_source-mirrors\decompiled-pseudocode\dxgkrnl\--1-$Set@VDMMVIDPNSOURCEMODE@@@@UEAA@XZ.c","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"7:13:37.5915299 PM","taskmgr.exe","7580","QueryRemoteProtocolInformation","C:\","INVALID PARAMETER",""
"7:13:37.5915604 PM","taskmgr.exe","7580","QueryDirectory","C:\Tools","SUCCESS","FileInformationClass: FileIdBothDirectoryInformation, Filter: Tools, 2: Tools"
"7:13:37.5915998 PM","taskmgr.exe","7580","CloseFile","C:\","SUCCESS",""
"7:13:37.5916474 PM","taskmgr.exe","7580","IRP_MJ_CLOSE","C:\","SUCCESS",""
"7:13:37.5917762 PM","Procmon64.exe","6544","Load Image","C:\Windows\System32\SHCore.dll","SUCCESS","Image Base: 0x7ff8b97e0000, Image Size: 0xf0000"
"7:13:37.5917912 PM","taskmgr.exe","7580","CreateFile","C:\Tools","SUCCESS","Desired Access: Read Data/List Directory, Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"7:13:37.5918208 PM","taskmgr.exe","7580","QueryRemoteProtocolInformation","C:\Tools","INVALID PARAMETER",""
"7:13:37.5918364 PM","taskmgr.exe","7580","QueryDirectory","C:\Tools\Sysinternals","SUCCESS","FileInformationClass: FileIdBothDirectoryInformation, Filter: Sysinternals, 2: Sysinternals"
"7:13:37.5918644 PM","taskmgr.exe","7580","CloseFile","C:\Tools","SUCCESS",""
"7:13:37.5918747 PM","taskmgr.exe","7580","IRP_MJ_CLOSE","C:\Tools","SUCCESS",""
"7:13:37.5920219 PM","Procmon64.exe","6544","Load Image","C:\Windows\System32\shlwapi.dll","SUCCESS","Image Base: 0x7ff8b8b10000, Image Size: 0x62000"
"7:13:37.5921085 PM","taskmgr.exe","7580","CreateFile","C:\Tools\Sysinternals","SUCCESS","Desired Access: Read Data/List Directory, Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"7:13:37.5921407 PM","taskmgr.exe","7580","QueryRemoteProtocolInformation","C:\Tools\Sysinternals","INVALID PARAMETER",""
"7:13:37.5921580 PM","taskmgr.exe","7580","QueryDirectory","C:\Tools\Sysinternals\Procmon64.exe","SUCCESS","FileInformationClass: FileIdBothDirectoryInformation, Filter: Procmon64.exe, 2: Procmon64.exe"
"7:13:37.5922345 PM","Procmon64.exe","6544","Load Image","C:\Windows\System32\shell32.dll","SUCCESS","Image Base: 0x7ff8b8ca0000, Image Size: 0x74d000"
"7:13:37.5922889 PM","taskmgr.exe","7580","CloseFile","C:\Tools\Sysinternals","SUCCESS",""
"7:13:37.5923024 PM","taskmgr.exe","7580","IRP_MJ_CLOSE","C:\Tools\Sysinternals","SUCCESS",""
"7:13:37.5923456 PM","java.exe","7724","QueryNetworkOpenInformationFile","\\vmware-host\Shared Folders\vm-tooling-staging\ui-check-bin-fresh\Docs\tweaks\_source-mirrors\decompiled-pseudocode\dxgkrnl\--1-$Set@VDMMVIDPNSOURCEMODE@@@@UEAA@XZ.c","FAST IO DISALLOWED",""
"7:13:37.5923859 PM","java.exe","7724","QueryNetworkOpenInformationFile","\\vmware-host\Shared Folders\vm-tooling-staging\ui-check-bin-fresh\Docs\tweaks\_source-mirrors\decompiled-pseudocode\dxgkrnl\--1-$Set@VDMMVIDPNSOURCEMODE@@@@UEAA@XZ.c","SUCCESS","CreationTime: 3/8/2026 10:32:16 PM, LastAccessTime: 3/8/2026 10:32:16 PM, LastWriteTime: 3/8/2026 10:26:42 PM, ChangeTime: 3/8/2026 10:26:42 PM, AllocationSize: 1/1/1601 3:00:00 AM, EndOfFile: 1/1/1601 3:00:00 AM, FileAttributes: A"
"7:13:37.5924951 PM","Procmon64.exe","6544","Load Image","C:\Windows\System32\WinTypes.dll","SUCCESS","Image Base: 0x7ff8b7190000, Image Size: 0x16c000"
"7:13:37.5926709 PM","java.exe","7724","CloseFile","\\vmware-host\Shared Folders\vm-tooling-staging\ui-check-bin-fresh\Docs\tweaks\_source-mirrors\decompiled-pseudocode\dxgkrnl\--1-$Set@VDMMVIDPNSOURCEMODE@@@@UEAA@XZ.c","SUCCESS",""
"7:13:37.5928298 PM","Procmon64.exe","6544","Load Image","C:\Windows\System32\advapi32.dll","SUCCESS","Image Base: 0x7ff8b7ce0000, Image Size: 0xb4000"
"7:13:37.5930831 PM","java.exe","7724","IRP_MJ_CLOSE","\\vmware-host\Shared Folders\vm-tooling-staging\ui-check-bin-fresh\Docs\tweaks\_source-mirrors\decompiled-pseudocode\dxgkrnl\--1-$Set@VDMMVIDPNSOURCEMODE@@@@UEAA@XZ.c","SUCCESS",""
"7:13:37.5930850 PM","Procmon64.exe","6544","Load Image","C:\Windows\System32\sechost.dll","SUCCESS","Image Base: 0x7ff8b80d0000, Image Size: 0xa6000"
"7:13:37.5933402 PM","Procmon64.exe","6544","Load Image","C:\Windows\System32\ole32.dll","SUCCESS","Image Base: 0x7ff8b8410000, Image Size: 0x198000"
"7:13:37.5935428 PM","Procmon64.exe","6544","Load Image","C:\Windows\System32\oleaut32.dll","SUCCESS","Image Base: 0x7ff8b94a0000, Image Size: 0xd7000"
"7:13:37.5936314 PM","Procmon64.exe","6544","QueryOpen","C:\Tools\Sysinternals\FLTLIB.DLL","FAST IO DISALLOWED",""
"7:13:37.5945159 PM","Procmon64.exe","6544","QueryOpen","C:\Tools\Sysinternals\UxTheme.dll","FAST IO DISALLOWED",""
"7:13:37.5945591 PM","Procmon64.exe","6544","CreateFile","C:\Tools\Sysinternals\UxTheme.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"7:13:37.5946307 PM","Procmon64.exe","6544","QueryOpen","C:\Windows\System32\uxtheme.dll","FAST IO DISALLOWED",""
"7:13:37.5947903 PM","Procmon64.exe","6544","CreateFile","C:\Windows\System32\uxtheme.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"7:13:37.5948221 PM","Procmon64.exe","6544","QueryBasicInformationFile","C:\Windows\System32\uxtheme.dll","SUCCESS","CreationTime: 9/15/2025 10:40:45 PM, LastAccessTime: 3/21/2026 3:23:35 AM, LastWriteTime: 9/15/2025 10:40:45 PM, ChangeTime: 3/21/2026 3:19:44 AM, FileAttributes: A"
"7:13:37.5948305 PM","Procmon64.exe","6544","CloseFile","C:\Windows\System32\uxtheme.dll","SUCCESS",""
"7:13:37.5948413 PM","Procmon64.exe","6544","IRP_MJ_CLOSE","C:\Windows\System32\uxtheme.dll","SUCCESS",""
"7:13:37.5949029 PM","Procmon64.exe","6544","CreateFile","C:\Windows\System32\uxtheme.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"7:13:37.5949935 PM","Procmon64.exe","6544","CreateFileMapping","C:\Windows\System32\uxtheme.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
"7:13:37.5950074 PM","Procmon64.exe","6544","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\uxtheme.dll","SUCCESS",""
"7:13:37.5950238 PM","Procmon64.exe","6544","CreateFileMapping","C:\Windows\System32\uxtheme.dll","SUCCESS","SyncType: SyncTypeOther"
"7:13:37.5950324 PM","Procmon64.exe","6544","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\uxtheme.dll","SUCCESS",""
"7:13:37.5950495 PM","Procmon64.exe","6544","RegOpenKey","HKLM\System\CurrentControlSet\Control\Srp\GP\","REPARSE","Desired Access: Read"
"7:13:37.5950694 PM","Procmon64.exe","6544","RegOpenKey","HKLM\System\CurrentControlSet\Control\Srp\GP","SUCCESS","Desired Access: Read"
"7:13:37.5950857 PM","Procmon64.exe","6544","RegQueryValue","HKLM\System\CurrentControlSet\Control\Srp\Gp\RuleCount","SUCCESS","Type: REG_DWORD, Length: 4, Data: 2"
"7:13:37.5950990 PM","Procmon64.exe","6544","RegCloseKey","HKLM\System\CurrentControlSet\Control\Srp\Gp","SUCCESS",""
"7:13:37.5952176 PM","Procmon64.exe","6544","Load Image","C:\Windows\System32\uxtheme.dll","SUCCESS","Image Base: 0x7ff8b3e40000, Image Size: 0xa8000"
"7:13:37.5953475 PM","Procmon64.exe","6544","CloseFile","C:\Windows\System32\uxtheme.dll","SUCCESS",""
"7:13:37.5953980 PM","Procmon64.exe","6544","IRP_MJ_CLOSE","C:\Windows\System32\uxtheme.dll","SUCCESS",""
"7:13:37.5955303 PM","Procmon64.exe","6544","QueryOpen","C:\Tools\Sysinternals\dwmapi.dll","FAST IO DISALLOWED",""
"7:13:37.5956108 PM","Procmon64.exe","6544","CreateFile","C:\Tools\Sysinternals\dwmapi.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"7:13:37.5957154 PM","Procmon64.exe","6544","QueryOpen","C:\Windows\System32\dwmapi.dll","FAST IO DISALLOWED",""
"7:13:37.5957868 PM","Procmon64.exe","6544","CreateFile","C:\Windows\System32\dwmapi.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"7:13:37.5958223 PM","Procmon64.exe","6544","QueryBasicInformationFile","C:\Windows\System32\dwmapi.dll","SUCCESS","CreationTime: 9/15/2025 10:40:12 PM, LastAccessTime: 3/21/2026 3:23:35 AM, LastWriteTime: 9/15/2025 10:40:12 PM, ChangeTime: 3/21/2026 3:19:43 AM, FileAttributes: A"
"7:13:37.5958338 PM","Procmon64.exe","6544","CloseFile","C:\Windows\System32\dwmapi.dll","SUCCESS",""
"7:13:37.5958483 PM","Procmon64.exe","6544","IRP_MJ_CLOSE","C:\Windows\System32\dwmapi.dll","SUCCESS",""
"7:13:37.5959362 PM","Procmon64.exe","6544","CreateFile","C:\Windows\System32\dwmapi.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"7:13:37.5960051 PM","Procmon64.exe","6544","CreateFileMapping","C:\Windows\System32\dwmapi.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
"7:13:37.5960238 PM","Procmon64.exe","6544","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\dwmapi.dll","SUCCESS",""
"7:13:37.5960371 PM","Procmon64.exe","6544","CreateFileMapping","C:\Windows\System32\dwmapi.dll","SUCCESS","SyncType: SyncTypeOther"
"7:13:37.5960462 PM","Procmon64.exe","6544","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\dwmapi.dll","SUCCESS",""
"7:13:37.5960624 PM","Procmon64.exe","6544","RegOpenKey","HKLM\System\CurrentControlSet\Control\Srp\GP\","REPARSE","Desired Access: Read"
"7:13:37.5960777 PM","Procmon64.exe","6544","RegOpenKey","HKLM\System\CurrentControlSet\Control\Srp\GP","SUCCESS","Desired Access: Read"
"7:13:37.5960930 PM","Procmon64.exe","6544","RegQueryValue","HKLM\System\CurrentControlSet\Control\Srp\Gp\RuleCount","SUCCESS","Type: REG_DWORD, Length: 4, Data: 2"
"7:13:37.5961058 PM","Procmon64.exe","6544","RegCloseKey","HKLM\System\CurrentControlSet\Control\Srp\Gp","SUCCESS",""
"7:13:37.5961191 PM","Procmon64.exe","6544","CreateFile","C:\Tools\Sysinternals\FLTLIB.DLL","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"7:13:37.5962040 PM","Procmon64.exe","6544","Load Image","C:\Windows\System32\dwmapi.dll","SUCCESS","Image Base: 0x7ff8b40d0000, Image Size: 0x2b000"
"7:13:37.5963052 PM","Procmon64.exe","6544","QueryOpen","C:\Windows\System32\fltLib.dll","FAST IO DISALLOWED",""
"7:13:37.5964083 PM","Procmon64.exe","6544","CloseFile","C:\Windows\System32\dwmapi.dll","SUCCESS",""
"7:13:37.5964286 PM","Procmon64.exe","6544","IRP_MJ_CLOSE","C:\Windows\System32\dwmapi.dll","SUCCESS",""
"7:13:37.5964464 PM","Procmon64.exe","6544","CreateFile","C:\Windows\System32\fltLib.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"7:13:37.5964839 PM","Procmon64.exe","6544","QueryBasicInformationFile","C:\Windows\System32\fltLib.dll","SUCCESS","CreationTime: 9/15/2025 10:44:19 PM, LastAccessTime: 3/21/2026 3:25:10 AM, LastWriteTime: 9/15/2025 10:44:19 PM, ChangeTime: 3/21/2026 3:20:22 AM, FileAttributes: A"
"7:13:37.5964956 PM","Procmon64.exe","6544","CloseFile","C:\Windows\System32\fltLib.dll","SUCCESS",""
"7:13:37.5965111 PM","Procmon64.exe","6544","IRP_MJ_CLOSE","C:\Windows\System32\fltLib.dll","SUCCESS",""
"7:13:37.5967216 PM","Procmon64.exe","6544","CreateFile","C:\Windows\System32\fltLib.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"7:13:37.5967658 PM","Procmon64.exe","6544","CreateFileMapping","C:\Windows\System32\fltLib.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
"7:13:37.5967738 PM","Procmon64.exe","6544","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\fltLib.dll","SUCCESS",""
"7:13:37.5968164 PM","Procmon64.exe","6544","CreateFileMapping","C:\Windows\System32\fltLib.dll","SUCCESS","SyncType: SyncTypeOther"
"7:13:37.5968241 PM","Procmon64.exe","6544","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\fltLib.dll","SUCCESS",""
"7:13:37.5968368 PM","Procmon64.exe","6544","RegOpenKey","HKLM\System\CurrentControlSet\Control\Srp\GP\","REPARSE","Desired Access: Read"
"7:13:37.5968486 PM","Procmon64.exe","6544","RegOpenKey","HKLM\System\CurrentControlSet\Control\Srp\GP","SUCCESS","Desired Access: Read"
"7:13:37.5968592 PM","Procmon64.exe","6544","RegQueryValue","HKLM\System\CurrentControlSet\Control\Srp\Gp\RuleCount","SUCCESS","Type: REG_DWORD, Length: 4, Data: 2"
"7:13:37.5968678 PM","Procmon64.exe","6544","RegCloseKey","HKLM\System\CurrentControlSet\Control\Srp\Gp","SUCCESS",""
"7:13:37.5969438 PM","Procmon64.exe","6544","Load Image","C:\Windows\System32\fltLib.dll","SUCCESS","Image Base: 0x7ff89bdb0000, Image Size: 0xc000"
"7:13:37.5970167 PM","Procmon64.exe","6544","CloseFile","C:\Windows\System32\fltLib.dll","SUCCESS",""
"7:13:37.5970300 PM","Procmon64.exe","6544","IRP_MJ_CLOSE","C:\Windows\System32\fltLib.dll","SUCCESS",""
"7:13:37.5975490 PM","Procmon64.exe","6544","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions","REPARSE","Desired Access: Read"
"7:13:37.5975912 PM","Procmon64.exe","6544","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions","SUCCESS","Desired Access: Read"
"7:13:37.5976146 PM","Procmon64.exe","6544","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions\(Default)","SUCCESS","Type: REG_SZ, Length: 18, Data: 00060502"
"7:13:37.5976250 PM","Procmon64.exe","6544","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions\000605xx","SUCCESS","Type: REG_SZ, Length: 26, Data: kernel32.dll"
"7:13:37.5977913 PM","Procmon64.exe","6544","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\5fe982db-5db8-4dc7-9814-2b3ceb277f7e","NAME NOT FOUND","Length: 528"
"7:13:37.5978351 PM","Procmon64.exe","6544","QueryNameInformationFile","C:\Windows\System32\rpcrt4.dll","SUCCESS","Name: \Windows\System32\rpcrt4.dll"
"7:13:37.6291937 PM","Procmon64.exe","2976","QueryOpen","C:\Windows\System32\version.dll","FAST IO DISALLOWED",""
"7:13:37.6291992 PM","Procmon64.exe","2976","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:13:37.6292399 PM","Procmon64.exe","2976","RegCreateKey","HKLM\Software\Microsoft\WBEM\CIMOM","SUCCESS","Desired Access: Query Value, Set Value, Disposition: REG_OPENED_EXISTING_KEY"
"7:13:37.6292844 PM","Procmon64.exe","2976","RegQueryValue","HKLM\SOFTWARE\Microsoft\Wbem\CIMOM\Logging Directory","BUFFER OVERFLOW","Length: 12"
"7:13:37.6293079 PM","Procmon64.exe","2976","RegQueryValue","HKLM\SOFTWARE\Microsoft\Wbem\CIMOM\Logging Directory","SUCCESS","Type: REG_EXPAND_SZ, Length: 66, Data: %systemroot%\system32\wbem\Logs\"
"7:13:37.6294378 PM","Procmon64.exe","2976","QueryOpen","C:\Windows\System32\wbem\Logs","FAST IO DISALLOWED",""
"7:13:37.6296274 PM","Procmon64.exe","2976","CreateFile","C:\Windows\System32\wbem\Logs","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"7:13:37.6497170 PM","Procmon64.exe","2976","IRP_MJ_CLOSE","C:\Windows\System32\atlthunk.dll","SUCCESS",""
"7:13:37.6499779 PM","Procmon64.exe","2976","QueryBasicInformationFile","C:\Windows\System32\wbem\Logs","SUCCESS","CreationTime: 4/1/2024 10:26:07 AM, LastAccessTime: 3/21/2026 4:17:36 AM, LastWriteTime: 4/1/2024 10:26:07 AM, ChangeTime: 3/21/2026 4:16:59 AM, FileAttributes: D"
"7:13:37.6499934 PM","Procmon64.exe","2976","CloseFile","C:\Windows\System32\wbem\Logs","SUCCESS",""
"7:13:37.6500080 PM","Procmon64.exe","2976","IRP_MJ_CLOSE","C:\Windows\System32\wbem\Logs","SUCCESS",""
"7:13:37.6500297 PM","Procmon64.exe","2976","RegCloseKey","HKLM\SOFTWARE\Microsoft\Wbem\CIMOM","SUCCESS",""
"7:13:37.6500705 PM","Procmon64.exe","2976","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:13:37.6500927 PM","Procmon64.exe","2976","RegCreateKey","HKLM\Software\Microsoft\WBEM\CIMOM","SUCCESS","Desired Access: Read/Write, Disposition: REG_OPENED_EXISTING_KEY"
"7:13:37.6501125 PM","Procmon64.exe","2976","RegQueryValue","HKLM\SOFTWARE\Microsoft\Wbem\CIMOM\Logging","SUCCESS","Type: REG_SZ, Length: 4, Data: 0"
"7:13:37.6501340 PM","Procmon64.exe","2976","RegQueryValue","HKLM\SOFTWARE\Microsoft\Wbem\CIMOM\Log File Max Size","SUCCESS","Type: REG_SZ, Length: 12, Data: 65536"
"7:13:37.6501461 PM","Procmon64.exe","2976","RegCloseKey","HKLM\SOFTWARE\Microsoft\Wbem\CIMOM","SUCCESS",""
"7:13:37.6630940 PM","vm3dservice.exe","3524","RegOpenKey","HKLM\Hardware\DeviceMap\Video","SUCCESS","Desired Access: Read"
"7:13:37.6631165 PM","vm3dservice.exe","3524","RegQueryValue","HKLM\HARDWARE\DEVICEMAP\VIDEO\\Device\Video0","SUCCESS","Type: REG_SZ, Length: 202, Data: "
"7:13:37.6631845 PM","vm3dservice.exe","3524","RegOpenKey","HKLM\System\CurrentControlSet\CONTROL\VIDEO\{E6AE59AC-24C3-11F1-BA2F-806E6F6E6963}\0000","REPARSE","Desired Access: Read"
"7:13:37.6631968 PM","Procmon64.exe","2976","CreateFile","C:\Windows\System32\version.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"7:13:37.6632038 PM","vm3dservice.exe","3524","RegOpenKey","HKLM\System\CurrentControlSet\CONTROL\VIDEO\{E6AE59AC-24C3-11F1-BA2F-806E6F6E6963}\0000","REPARSE","Desired Access: Read"
"7:13:37.6632185 PM","vm3dservice.exe","3524","RegOpenKey","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000","SUCCESS","Desired Access: Read"
"7:13:37.6632341 PM","vm3dservice.exe","3524","RegCloseKey","HKLM\HARDWARE\DEVICEMAP\VIDEO","SUCCESS",""
"7:13:37.6632476 PM","Procmon64.exe","2976","QueryBasicInformationFile","C:\Windows\System32\version.dll","SUCCESS","CreationTime: 9/15/2025 10:40:45 PM, LastAccessTime: 3/21/2026 3:25:05 AM, LastWriteTime: 9/15/2025 10:40:45 PM, ChangeTime: 3/20/2026 5:29:38 PM, FileAttributes: A"
"7:13:37.6632525 PM","vm3dservice.exe","3524","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\PruningMode","NAME NOT FOUND","Length: 52"
"7:13:37.6632716 PM","vm3dservice.exe","3524","RegCloseKey","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000","SUCCESS",""
"7:13:37.6632939 PM","vm3dservice.exe","3524","RegOpenKey","HKLM\System\CurrentControlSet\Enum\PCI\VEN_15AD&DEV_0405&SUBSYS_040515AD&REV_00\3&61aaa01&0&78","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"7:13:37.6633655 PM","vm3dservice.exe","3524","RegQueryValue","HKLM\System\CurrentControlSet\Enum\PCI\VEN_15AD&DEV_0405&SUBSYS_040515AD&REV_00\3&61aaa01&0&78\HardwareID","BUFFER OVERFLOW","Length: 268"
"7:13:37.6633769 PM","vm3dservice.exe","3524","RegCloseKey","HKLM\System\CurrentControlSet\Enum\PCI\VEN_15AD&DEV_0405&SUBSYS_040515AD&REV_00\3&61aaa01&0&78","SUCCESS",""
"7:13:37.6633898 PM","vm3dservice.exe","3524","RegOpenKey","HKLM\System\CurrentControlSet\Enum\PCI\VEN_15AD&DEV_0405&SUBSYS_040515AD&REV_00\3&61aaa01&0&78","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"7:13:37.6633985 PM","vm3dservice.exe","3524","RegQueryValue","HKLM\System\CurrentControlSet\Enum\PCI\VEN_15AD&DEV_0405&SUBSYS_040515AD&REV_00\3&61aaa01&0&78\HardwareID","SUCCESS","Type: REG_MULTI_SZ, Length: 292, Data: PCI\VEN_15AD&DEV_0405&SUBSYS_040515AD&REV_00, PCI\VEN_15AD&DEV_0405&SUBSYS_040515AD, PCI\VEN_15AD&DEV_0405&CC_030000, PCI\VEN_15AD&DEV_0405&CC_0300"
"7:13:37.6634112 PM","vm3dservice.exe","3524","RegCloseKey","HKLM\System\CurrentControlSet\Enum\PCI\VEN_15AD&DEV_0405&SUBSYS_040515AD&REV_00\3&61aaa01&0&78","SUCCESS",""
"7:13:37.6634203 PM","vm3dservice.exe","3524","RegOpenKey","HKLM\Hardware\DeviceMap\Video","SUCCESS","Desired Access: Read"
"7:13:37.6634287 PM","vm3dservice.exe","3524","RegQueryValue","HKLM\HARDWARE\DEVICEMAP\VIDEO\\Device\Video0","SUCCESS","Type: REG_SZ, Length: 202, Data: "
"7:13:37.6634676 PM","vm3dservice.exe","3524","RegCloseKey","HKLM\HARDWARE\DEVICEMAP\VIDEO","SUCCESS",""
