"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"9:24:34.9676324 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read/Write"
"9:24:34.9677307 PM","powershell.exe","1932","RegQueryValue","HKCU\System\GameConfigStore\GameDVR_FSEBehavior","NAME NOT FOUND","Length: 12"
"9:24:34.9677692 PM","powershell.exe","1932","RegSetValue","HKCU\System\GameConfigStore\GameDVR_FSEBehavior","SUCCESS","Type: REG_DWORD, Length: 4, Data: 2"
"9:24:34.9678230 PM","powershell.exe","1932","RegQueryValue","HKCU\System\GameConfigStore\GameDVR_FSEBehavior","BUFFER OVERFLOW","Length: 12"
"9:24:34.9678624 PM","powershell.exe","1932","RegQueryValue","HKCU\System\GameConfigStore\GameDVR_FSEBehavior","SUCCESS","Type: REG_DWORD, Length: 4, Data: 2"
"9:24:34.9678870 PM","powershell.exe","1932","RegQueryValue","HKCU\System\GameConfigStore\GameDVR_FSEBehavior","BUFFER OVERFLOW","Length: 12"
"9:24:34.9679935 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9680117 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9680757 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9680864 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9681031 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9681125 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9681867 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9684033 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9684209 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9684416 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9684577 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9685033 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9685132 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9686228 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9686340 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9686520 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9686620 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9687337 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9687510 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9688785 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9688898 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9689077 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9689176 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9689613 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9689713 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9690933 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9691050 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9691232 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9691333 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9691773 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9691877 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9693341 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9693471 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9694347 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9694558 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9695016 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9695492 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9697630 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9697788 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9698449 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9698673 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9699343 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9699479 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9700842 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9700979 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9701196 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9701318 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9701849 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9701969 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9703429 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9703565 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9703784 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9703908 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9704445 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9704564 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9706732 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9706903 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9707307 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9707433 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9707620 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9707989 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9709495 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9710610 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9712295 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read/Write"
"9:24:34.9712735 PM","powershell.exe","1932","RegQueryValue","HKCU\System\GameConfigStore\GameDVR_FSEBehaviorMode","BUFFER OVERFLOW","Length: 12"
"9:24:34.9712919 PM","powershell.exe","1932","RegSetValue","HKCU\System\GameConfigStore\GameDVR_FSEBehaviorMode","SUCCESS","Type: REG_DWORD, Length: 4, Data: 2"
"9:24:34.9713140 PM","powershell.exe","1932","RegQueryValue","HKCU\System\GameConfigStore\GameDVR_FSEBehaviorMode","BUFFER OVERFLOW","Length: 12"
"9:24:34.9713238 PM","powershell.exe","1932","RegQueryValue","HKCU\System\GameConfigStore\GameDVR_FSEBehaviorMode","SUCCESS","Type: REG_DWORD, Length: 4, Data: 2"
"9:24:34.9713340 PM","powershell.exe","1932","RegQueryValue","HKCU\System\GameConfigStore\GameDVR_FSEBehaviorMode","BUFFER OVERFLOW","Length: 12"
"9:24:34.9714018 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9714222 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
"9:24:34.9715559 PM","powershell.exe","1932","RegOpenKey","HKCU\System\GameConfigStore","SUCCESS","Desired Access: Read"
"9:24:34.9715682 PM","powershell.exe","1932","RegCloseKey","HKCU\System\GameConfigStore","SUCCESS",""
